4109104006 Sevilla sección 04006	Renta media por hogar	2017	12.442
4109104007 Sevilla sección 04007	Renta media por persona 	2017	6.742
4109104007 Sevilla sección 04007	Renta media por hogar	2017	15.740
4109104008 Sevilla sección 04008	Renta media por persona 	2017	5.777
4109104008 Sevilla sección 04008	Renta media por hogar	2017	15.420
4109104009 Sevilla sección 04009	Renta media por persona 	2017	5.945
4109104009 Sevilla sección 04009	Renta media por hogar	2017	16.038
4109104010 Sevilla sección 04010	Renta media por persona 	2017	6.763
4109104010 Sevilla sección 04010	Renta media por hogar	2017	21.947
4109104011 Sevilla sección 04011	Renta media por persona 	2017	7.168
4109104011 Sevilla sección 04011	Renta media por hogar	2017	16.080
4109104012 Sevilla sección 04012	Renta media por persona 	2017	7.026
4109104012 Sevilla sección 04012	Renta media por hogar	2017	17.346
4109104013 Sevilla sección 04013	Renta media por persona 	2017	6.047
4109104013 Sevilla sección 04013	Renta media por hogar	2017	14.665
4109104014 Sevilla sección 04014	Renta media por persona 	2017	9.313
4109104014 Sevilla sección 04014	Renta media por hogar	2017	23.541
4109104015 Sevilla sección 04015	Renta media por persona 	2017	10.674
4109104015 Sevilla sección 04015	Renta media por hogar	2017	30.019
4109104016 Sevilla sección 04016	Renta media por persona 	2017	6.946
4109104016 Sevilla sección 04016	Renta media por hogar	2017	18.076
4109104017 Sevilla sección 04017	Renta media por persona 	2017	8.059
4109104017 Sevilla sección 04017	Renta media por hogar	2017	20.610
4109104018 Sevilla sección 04018	Renta media por persona 	2017	7.872
4109104018 Sevilla sección 04018	Renta media por hogar	2017	20.232
4109104019 Sevilla sección 04019	Renta media por persona 	2017	8.741
4109104019 Sevilla sección 04019	Renta media por hogar	2017	22.652
4109104020 Sevilla sección 04020	Renta media por persona 	2017	8.263
4109104020 Sevilla sección 04020	Renta media por hogar	2017	20.610
4109104021 Sevilla sección 04021	Renta media por persona 	2017	7.720
4109104021 Sevilla sección 04021	Renta media por hogar	2017	20.004
4109104022 Sevilla sección 04022	Renta media por persona 	2017	8.614
4109104022 Sevilla sección 04022	Renta media por hogar	2017	22.125
4109104023 Sevilla sección 04023	Renta media por persona 	2017	10.324
4109104023 Sevilla sección 04023	Renta media por hogar	2017	25.103
4109104024 Sevilla sección 04024	Renta media por persona 	2017	10.599
4109104024 Sevilla sección 04024	Renta media por hogar	2017	25.999
4109104025 Sevilla sección 04025	Renta media por persona 	2017	8.443
4109104025 Sevilla sección 04025	Renta media por hogar	2017	21.445
4109104026 Sevilla sección 04026	Renta media por persona 	2017	8.366
4109104026 Sevilla sección 04026	Renta media por hogar	2017	21.327
4109104027 Sevilla sección 04027	Renta media por persona 	2017	4.550
4109104027 Sevilla sección 04027	Renta media por hogar	2017	12.087
4109104028 Sevilla sección 04028	Renta media por persona 	2017	4.794
4109104028 Sevilla sección 04028	Renta media por hogar	2017	12.430
4109104029 Sevilla sección 04029	Renta media por persona 	2017	5.001
4109104029 Sevilla sección 04029	Renta media por hogar	2017	13.250
4109104030 Sevilla sección 04030	Renta media por persona 	2017	5.503
4109104030 Sevilla sección 04030	Renta media por hogar	2017	14.432
4109104031 Sevilla sección 04031	Renta media por persona 	2017	7.264
4109104031 Sevilla sección 04031	Renta media por hogar	2017	18.773
4109104032 Sevilla sección 04032	Renta media por persona 	2017	9.820
4109104032 Sevilla sección 04032	Renta media por hogar	2017	24.467
4109104033 Sevilla sección 04033	Renta media por persona 	2017	7.949
4109104033 Sevilla sección 04033	Renta media por hogar	2017	21.254
4109104034 Sevilla sección 04034	Renta media por persona 	2017	9.602
4109104034 Sevilla sección 04034	Renta media por hogar	2017	27.521
4109104035 Sevilla sección 04035	Renta media por persona 	2017	7.765
4109104035 Sevilla sección 04035	Renta media por hogar	2017	21.131
4109104036 Sevilla sección 04036	Renta media por persona 	2017	6.367
4109104036 Sevilla sección 04036	Renta media por hogar	2017	15.845
4109104037 Sevilla sección 04037	Renta media por persona 	2017	7.051
4109104037 Sevilla sección 04037	Renta media por hogar	2017	18.974
4109104038 Sevilla sección 04038	Renta media por persona 	2017	5.430
4109104038 Sevilla sección 04038	Renta media por hogar	2017	14.143
4109104039 Sevilla sección 04039	Renta media por persona 	2017	8.095
4109104039 Sevilla sección 04039	Renta media por hogar	2017	20.370
4109104040 Sevilla sección 04040	Renta media por persona 	2017	8.398
4109104040 Sevilla sección 04040	Renta media por hogar	2017	22.263
4109104041 Sevilla sección 04041	Renta media por persona 	2017	10.282
4109104041 Sevilla sección 04041	Renta media por hogar	2017	28.018
4109104042 Sevilla sección 04042	Renta media por persona 	2017	8.669
4109104042 Sevilla sección 04042	Renta media por hogar	2017	24.284
4109104043 Sevilla sección 04043	Renta media por persona 	2017	8.362
4109104043 Sevilla sección 04043	Renta media por hogar	2017	21.923
4109104044 Sevilla sección 04044	Renta media por persona 	2017	8.522
4109104044 Sevilla sección 04044	Renta media por hogar	2017	22.220
4109104045 Sevilla sección 04045	Renta media por persona 	2017	9.550
4109104045 Sevilla sección 04045	Renta media por hogar	2017	25.735
4109104046 Sevilla sección 04046	Renta media por persona 	2017	9.364
4109104046 Sevilla sección 04046	Renta media por hogar	2017	23.714
4109104047 Sevilla sección 04047	Renta media por persona 	2017	8.036
4109104047 Sevilla sección 04047	Renta media por hogar	2017	18.957
4109104048 Sevilla sección 04048	Renta media por persona 	2017	8.599
4109104048 Sevilla sección 04048	Renta media por hogar	2017	21.208
4109104049 Sevilla sección 04049	Renta media por persona 	2017	8.892
4109104049 Sevilla sección 04049	Renta media por hogar	2017	22.537
4109104050 Sevilla sección 04050	Renta media por persona 	2017	8.748
4109104050 Sevilla sección 04050	Renta media por hogar	2017	21.539
4109104052 Sevilla sección 04052	Renta media por persona 	2017	5.895
4109104052 Sevilla sección 04052	Renta media por hogar	2017	15.787
4109104053 Sevilla sección 04053	Renta media por persona 	2017	8.211
4109104053 Sevilla sección 04053	Renta media por hogar	2017	20.356
4109104054 Sevilla sección 04054	Renta media por persona 	2017	6.103
4109104054 Sevilla sección 04054	Renta media por hogar	2017	16.552
4109104055 Sevilla sección 04055	Renta media por persona 	2017	6.293
4109104055 Sevilla sección 04055	Renta media por hogar	2017	19.924
4109104056 Sevilla sección 04056	Renta media por persona 	2017	9.762
4109104056 Sevilla sección 04056	Renta media por hogar	2017	24.827
4109104057 Sevilla sección 04057	Renta media por persona 	2017	7.239
4109104057 Sevilla sección 04057	Renta media por hogar	2017	22.459
4109104058 Sevilla sección 04058	Renta media por persona 	2017	7.748
4109104058 Sevilla sección 04058	Renta media por hogar	2017	22.610
4109104059 Sevilla sección 04059	Renta media por persona 	2017	10.673
4109104059 Sevilla sección 04059	Renta media por hogar	2017	27.944
4109104060 Sevilla sección 04060	Renta media por persona 	2017	5.946
4109104060 Sevilla sección 04060	Renta media por hogar	2017	17.839
4109104061 Sevilla sección 04061	Renta media por persona 	2017	6.512
4109104061 Sevilla sección 04061	Renta media por hogar	2017	20.164
4109104062 Sevilla sección 04062	Renta media por persona 	2017	6.407
4109104062 Sevilla sección 04062	Renta media por hogar	2017	18.603
4109104063 Sevilla sección 04063	Renta media por persona 	2017	6.114
4109104063 Sevilla sección 04063	Renta media por hogar	2017	17.926
4109104064 Sevilla sección 04064	Renta media por persona 	2017	5.814
4109104064 Sevilla sección 04064	Renta media por hogar	2017	17.360
4109104065 Sevilla sección 04065	Renta media por persona 	2017	8.825
4109104065 Sevilla sección 04065	Renta media por hogar	2017	23.066
4109104066 Sevilla sección 04066	Renta media por persona 	2017	5.080
4109104066 Sevilla sección 04066	Renta media por hogar	2017	14.532
4109104067 Sevilla sección 04067	Renta media por persona 	2017	8.080
4109104067 Sevilla sección 04067	Renta media por hogar	2017	24.339
4109104068 Sevilla sección 04068	Renta media por persona 	2017	7.841
